"Distance Travelled","Radial Distance","Deadend","Turned Head","Blocks","Radius","Timeout","Collided"
15.717469976903075,13.260575839093448,False,1,162,9,False,False
10.24446016541044,7.1041777933934345,False,3,162,9,False,True
3.114900706770603,2.8736710526877536,False,0,32,4,False,True
4.688202901777119,4.5230809804102226,False,0,242,11,False,True
3.8665516497125707,3.515721983780709,False,0,128,8,False,True
13.771580809702439,4.305479978214685,False,3,200,10,False,True
3.6851765340806137,3.5246069215752867,False,0,98,7,False,True
11.69523894941009,5.704476500039978,False,3,200,10,False,True
4.930140093780319,4.892265303197906,False,0,18,3,False,False
7.9871729050145985,6.1971973100711875,False,1,32,4,False,False
7.755361813450815,7.502714703327473,False,0,162,9,False,True
4.88433183339007,4.7903006795154415,False,0,18,3,False,False
3.9966512195666497,3.4795625033262283,True,3,50,5,False,False
3.5302177917317294,3.4707988779699224,False,0,200,10,False,True
7.1552060648533615,6.376754610473275,False,0,162,9,False,True
5.0932265619777946,3.655243273526871,False,3,162,9,False,True
8.25429140704081,4.289346308115883,False,6,242,11,False,True
5.704971473879213,5.278887054760591,True,5,98,7,False,False
4.462018494276173,3.476331571855489,False,5,162,9,False,True
17.539321068714337,10.71755567599448,False,3,242,11,False,True
6.47302364727509,6.284045685848839,False,0,32,4,False,False
6.314647374949698,6.248026401352162,False,0,32,4,False,False
5.020790798514386,4.582015382971033,True,1,200,10,False,False
3.3141783178091875,3.142811285608885,True,6,128,8,False,False
14.417339283807838,5.944578079998642,False,1,72,6,False,True
10.294393975315907,9.072688832858503,False,0,72,6,False,False
2.877116868359583,2.8662015052772825,True,3,200,10,False,False
9.815105688539862,4.411260655685418,True,2,50,5,False,False
7.736819715250709,7.633653568296468,False,0,50,5,False,False
12.228408504442603,11.82405402208607,False,0,128,8,False,False
3.833171274838748,3.5043586976213787,False,0,72,6,False,True
9.20525608263508,9.132325013224248,False,0,72,6,False,False
4.814408831839057,4.7764215406711665,False,0,18,3,False,False
6.887158351477933,6.474578012119622,True,5,162,9,False,False
13.215974859039102,4.988104642060124,True,6,128,8,False,False
5.4322992658655895,4.83599904420105,True,8,128,8,False,False
4.825047973659557,4.787066302575961,False,0,18,3,False,False
17.475972536138546,10.412046823569542,False,5,98,7,False,False
3.3378103983907343,3.1710315175312282,True,1,200,10,False,False
9.137308085606499,8.897918343429478,False,0,200,10,False,True
3.8290983928793456,3.679434822154079,False,0,128,8,False,True
4.451866937187319,4.247937949229852,False,0,72,6,False,True
6.01469184222657,5.940092688923197,True,1,162,9,False,False
4.082292717838609,3.936844799057666,True,2,162,9,False,False
5.234694535777062,4.811370922272948,False,0,18,3,False,False
5.850737856655876,5.552381411849875,False,4,242,11,False,True
9.432172484924012,4.755741412215266,False,3,18,3,False,False
5.446670311938725,5.078909176348329,False,0,98,7,False,True
5.881176646924838,5.593935387062937,False,0,72,6,False,True
4.082292717838609,3.936844799057666,True,2,242,11,False,False
10.707698555334481,10.509602149403669,False,0,98,7,False,False
4.197327905066957,3.8201063879399375,True,6,72,6,False,False
6.533192755723619,6.1474241720791465,True,2,200,10,False,False
16.482018181571437,15.424046379670402,False,0,242,11,True,False
4.743986487810239,4.498809790246953,True,7,242,11,False,False
11.685072040217392,4.9717729688467704,False,4,242,11,False,True
4.825047973659557,4.787066302575961,False,0,18,3,False,False
9.050948717902427,9.005754920141955,False,0,72,6,False,False
5.030933574729968,3.8356794116928175,True,2,128,8,False,False
3.112455676914302,2.7935036462438405,True,9,98,7,False,False
9.164160526897977,9.10662976813885,False,0,72,6,False,False
2.771679238775159,2.5578700731111366,True,7,242,11,False,False
6.325461533920548,5.8317687420274025,True,1,162,9,False,False
11.349474366297185,9.056781806500224,False,1,72,6,False,False
4.462630503647534,4.2324502970243625,True,6,72,6,False,False
14.393361300306523,13.278508835252794,False,0,162,9,False,False
7.742101386174223,7.711148718255519,False,0,50,5,False,False
5.800046389076145,5.502460750295408,False,5,128,8,False,True
14.54486410690387,13.270188230937176,False,1,162,9,False,False
14.601798566747227,9.094700839297433,False,1,72,6,False,False
18.57983364875619,15.292637869177637,False,0,242,11,True,False
3.3141783178091875,3.142811285608885,True,6,32,4,False,False
7.221988614892748,6.548317454973018,True,2,242,11,False,False
4.782392435614348,4.747202762291114,False,0,18,3,False,False
13.602839448013397,13.29054921210085,False,0,162,9,False,False
5.129270030270497,3.701422140078344,False,1,162,9,False,True
4.814408831839057,4.7764215406711665,False,0,18,3,False,False
7.325917517188023,6.627054824195284,True,3,128,8,False,False
6.304045033018284,6.181373556222432,False,0,32,4,False,False
10.632925452137423,9.010688319199652,False,1,72,6,False,False
4.814408831839057,4.7764215406711665,False,0,18,3,False,False
8.395610061812782,4.864115291949676,True,11,128,8,False,False
15.224447126992208,7.663635566404606,False,0,50,5,False,False
6.828971736700328,5.118838267896138,True,3,200,10,False,False
5.904347595290765,4.346262037550524,True,3,128,8,False,False
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
16.719573181914484,9.006449773321293,False,3,72,6,False,False
4.22512946469523,3.5834830814934753,True,4,72,6,False,False
8.368240248910027,7.776345506380725,False,0,200,10,False,True
3.8256696100299634,3.5263664716254524,False,0,98,7,False,True
4.2039807271439775,3.948516693343784,True,2,98,7,False,False
11.091162267969729,7.051921824903249,True,6,162,9,False,False
4.939548891457343,4.8029645094885405,False,0,18,3,False,False
4.346326272055448,3.661669033287741,False,28,128,8,False,True
3.8788499567158823,3.6594052647049726,True,4,162,9,False,False
3.408433541844309,3.3476893658107554,True,4,50,5,False,False
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
3.3141783178091875,3.142811285608885,True,6,128,8,False,False
5.426475695520425,4.8276715595931705,False,3,242,11,False,True
2.877116868359583,2.8662015052772825,True,3,98,7,False,False
10.07328218439957,9.10805950340878,False,0,72,6,False,False
6.385809372398807,4.294034600710915,True,3,242,11,False,False
9.388357297016482,9.051755717071263,False,0,72,6,False,False
7.101623468928226,4.436337791751865,True,3,242,11,False,False
9.463782228860449,9.13081275644779,False,0,72,6,False,False
7.698802155276116,3.715556444470133,False,6,162,9,False,True
6.626259205741757,6.198004025167692,False,0,32,4,False,False
3.443990221840161,3.2218212465846965,True,2,72,6,False,False
6.897045952344134,2.8976278643220352,True,9,128,8,False,False
11.018867054876644,10.522975298778777,False,0,98,7,False,False
7.578425180362893,7.578376106660035,False,0,50,5,False,False
6.646591157389609,5.957666947061799,False,0,162,9,False,True
4.930140093780319,4.892265303197906,False,0,18,3,False,False
2.661420071118413,2.4620935013288485,False,5,242,11,False,True
4.236625139335583,4.0843829872802075,False,0,72,6,False,True
10.643898245268751,10.453770170794234,False,0,98,7,False,False
8.239027954914675,6.77461152245042,False,5,242,11,False,True
5.04962168452686,4.781938478158916,False,0,18,3,False,False
6.214394566239049,6.214354290891625,False,0,32,4,False,False
7.225058984045642,5.790861116977934,True,5,128,8,False,False
4.4267035476723935,4.211671224155677,True,6,98,7,False,False
4.0476282321967,3.566118738254916,False,0,72,6,False,True
3.7915082268043303,3.402164375834559,False,0,200,10,False,True
7.127112555054805,6.760541888302028,True,6,162,9,False,False
8.001835168524282,7.63240030222377,False,0,50,5,False,False
4.309412707162678,4.0580545532713135,True,5,200,10,False,False
12.747195166356136,10.448008636374595,False,0,98,7,False,False
15.185468441382001,14.784318131983822,False,0,200,10,False,False
9.586614252932566,8.998737470084624,False,0,72,6,False,False
10.10543382277737,9.04617704172068,False,1,72,6,False,False
5.083232050735725,4.537844020469274,False,0,162,9,False,True
8.136175654271762,6.9303027576517255,True,2,162,9,False,False
4.10826939253521,3.788441336666598,False,0,98,7,False,True
6.928726818255885,6.176235131531023,False,0,32,4,False,False
8.816744450358327,7.603946975316623,False,0,50,5,False,False
7.688473011546669,7.6357521168850395,False,0,50,5,False,False
3.017116820147091,2.948157651844269,True,2,162,9,False,False
4.7307515991445435,4.336650547776189,False,0,50,5,False,True
5.041901143823582,3.766905997183596,False,3,50,5,False,True
3.8256696100299634,3.5263664716254524,False,0,50,5,False,True
4.974222953476083,4.908169278474115,True,3,128,8,False,False
7.088460423353819,6.292704326228279,False,0,32,4,False,False
4.229230789552121,4.067812882138563,True,5,200,10,False,False
7.995920657381081,7.57243236982982,False,0,50,5,False,False
4.7614213910803365,4.532423515024051,False,0,162,9,False,True
7.684131497353824,7.613938148521402,False,0,50,5,False,False
7.655240770009672,6.957536211958878,False,0,162,9,False,True
4.957156418686776,4.241904140649298,False,0,72,6,False,True
4.0744180987508445,3.707340394967302,True,5,72,6,False,False
8.752930023308238,7.8312194338761545,False,0,242,11,False,True
5.4343370259186425,4.814340761823843,False,1,98,7,False,True
15.50603692673768,3.9123882274099335,True,6,200,10,False,False
7.798395583295725,7.626491401694953,False,0,50,5,False,False
6.745302873369842,6.173490046569733,False,0,32,4,False,False
3.840624159763085,3.544475469642695,False,0,162,9,False,True
3.8697878695892585,3.7510794824308396,False,4,242,11,False,True
4.251355960365592,3.939819836233113,True,2,128,8,False,False
13.651160927593446,7.584761861507432,False,2,200,10,False,True
9.400219029688966,8.975153203054475,True,1,200,10,False,False
4.28712179828222,3.969346097760076,True,6,200,10,False,False
7.788736137797875,7.690578278305647,False,0,50,5,False,False
3.938666431869473,3.4923095032235025,False,5,200,10,False,True
3.9743745469695497,3.865477221875609,True,1,128,8,False,False
4.548367703334188,3.442537207072977,False,0,242,11,False,True
8.733271901111763,7.577324498959037,False,1,128,8,False,True
7.748308985145848,3.1544354713949523,True,4,98,7,False,False
4.631472678787085,4.3657980782911014,False,2,200,10,False,True
3.998207499988837,3.7496204334940995,False,5,72,6,False,True
7.66891827698367,7.604930378620399,False,0,50,5,False,False
7.690217557866059,6.163744097658235,False,1,32,4,False,False
9.098290427099185,7.97864429947563,True,4,162,9,False,False
4.3510500180644485,3.852951942414899,True,1,162,9,False,False
7.79632252666667,7.710124724837091,False,0,50,5,False,False
4.781942989477986,4.15209034408821,False,5,200,10,False,True
5.472460226400891,4.889327148304478,False,0,242,11,False,True
11.123021248368577,10.546567017704527,False,0,98,7,False,False
4.2552645747307585,4.009753225759082,True,7,242,11,False,False
7.6899698468951865,7.6372343684026625,False,0,50,5,False,False
10.926689740277716,6.266636482933296,False,1,32,4,False,False
9.533244312296773,9.009164488176367,False,0,72,6,False,False
18.48753628099208,5.746398503503943,False,4,200,10,False,True
6.298141033054755,6.25868405131825,False,0,32,4,False,False
6.090966421037042,5.864596017388548,False,0,242,11,False,True
8.611913630498435,7.536306122183985,False,4,242,11,False,True
2.661420071118413,2.4620935013288485,False,5,72,6,False,True
8.667901416128789,5.290077639627424,False,4,162,9,False,True
7.604379389261981,4.634515727929068,False,3,242,11,False,True
4.0714726649875,3.9817784867254713,True,8,242,11,False,False
9.911528432701289,7.582878922730471,False,1,50,5,False,False
14.767830843076865,6.210458624302567,False,6,128,8,False,True
5.4752875731721575,4.864555409073207,False,3,242,11,False,True
3.614923467227538,3.4887684060087754,True,2,50,5,False,False
5.061451585672965,4.964861125655465,False,0,200,10,False,True
5.003847249450595,4.841124211244903,False,0,18,3,False,False
10.91226851393618,6.295039671377242,False,1,32,4,False,False
7.8273305365323225,7.671638545541882,False,0,50,5,False,False
10.661192349109898,10.549535998536808,False,0,98,7,False,False
7.994860776745898,6.018695785420608,True,1,128,8,False,False
3.966932033907731,3.816783002663384,False,0,32,4,False,True
14.436077141012216,5.560141997730433,False,10,162,9,False,True
4.927882635243745,4.739415530556054,False,0,200,10,False,True
8.724637037564662,3.5805729270930247,False,3,200,10,False,True
5.494742957198296,4.232561215868597,True,1,200,10,False,False
4.814408831839057,4.7764215406711665,False,0,18,3,False,False
18.11577352560166,13.265886259922578,False,1,162,9,False,False
4.936129748271154,4.67644677686384,False,0,242,11,False,True
6.299724702685907,6.26277546819153,False,0,32,4,False,False
6.314647374949698,6.248026401352162,False,0,32,4,False,False
5.04962168452686,4.781938478158916,False,0,18,3,False,False
4.930140093780319,4.892265303197906,False,0,18,3,False,False
4.635836705036823,3.451965879572447,False,0,162,9,False,True
4.230642419767184,4.05848157511375,True,9,128,8,False,False
7.578425180362893,7.578376106660035,False,0,50,5,False,False
6.676817092430725,6.505442510492785,False,0,242,11,False,True
6.897784218404782,6.120554206044793,False,0,98,7,False,True
10.458485336411403,6.205604547288181,False,5,32,4,False,False
8.236952954981497,7.369256722165657,True,4,128,8,False,False
8.383266325648249,6.803471583426537,True,8,242,11,False,False
4.96726403849562,4.635007494512653,True,5,72,6,False,False
8.17765329198349,7.210624274319793,False,5,200,10,False,True
4.263390361455408,3.9660355473747555,True,2,200,10,False,False
3.3141783178091875,3.142811285608885,True,6,128,8,False,False
4.1988708004747295,3.800630809622815,False,0,128,8,False,True
6.582353118645313,5.172846823092915,True,3,128,8,False,False
6.214394566239049,6.214354290891625,False,0,32,4,False,False
4.853178093276822,3.3562529208563867,False,4,242,11,False,True
9.59739720084881,6.864834196548191,True,2,242,11,False,False
2.661420071118413,2.4620935013288485,False,5,162,9,False,True
10.079798410941885,4.301245878575106,False,1,72,6,False,True
3.8265443856258416,3.394166241971992,True,8,162,9,False,False
4.0675076598771875,3.851279267750946,True,6,200,10,False,False
5.740578447267052,5.427705929845396,False,0,98,7,False,True
19.82460432459873,15.77361951814679,False,5,242,11,True,False
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
3.114900706770603,2.8736710526877536,False,0,50,5,False,True
10.742250759053283,10.427506330083345,False,0,98,7,False,False
3.8088434650154728,3.7316225070687334,False,0,128,8,False,True
8.126164498245144,7.682910043620207,False,0,50,5,False,False
3.5909971104819576,2.7277218092742626,False,4,50,5,False,True
6.435034383372164,6.243614449607567,True,5,200,10,False,False
7.998212780769485,7.716493002151966,False,0,50,5,False,False
6.60707271968835,6.167459589749434,False,0,32,4,False,False
6.214394566239049,6.214354290891625,False,0,32,4,False,False
4.920506621179209,3.4629056559893328,True,2,50,5,False,False
4.633496525463704,4.382065261207301,True,5,242,11,False,False
13.381511260062029,4.923772520327705,True,8,162,9,False,False
4.939548891457343,4.8029645094885405,False,0,18,3,False,False
4.076237074828314,3.9249853240716974,True,6,128,8,False,False
9.930344747476855,9.001938880687364,False,0,72,6,False,False
13.311507776332636,13.240833938474818,False,0,162,9,False,False
7.024209145352289,6.23048199970308,False,0,32,4,False,False
7.7666320923564705,6.65778751762491,True,3,242,11,False,False
6.308121444913184,6.166522662171724,False,0,32,4,False,False
6.759962002598273,6.272356179179611,False,0,32,4,False,False
6.574472858461481,6.295125316011271,False,0,32,4,False,False
11.942068034011143,7.431363967769668,True,7,162,9,False,False
6.025519213638985,4.8358129439315265,False,1,128,8,False,True
7.8211495582858666,7.703047343780763,False,0,50,5,False,False
9.4567244779841,9.078217417751851,False,0,72,6,False,False
7.622259505831696,7.0757737960686065,False,0,98,7,False,True
4.436753359892432,4.3756828339907345,False,0,162,9,False,True
4.762622058682289,4.483935163783224,True,2,72,6,False,False
4.502008271811784,3.6174404154492676,False,6,242,11,False,True
3.5432726082539245,3.5006777397285416,False,0,200,10,False,True
9.470641164629283,6.999480636841181,False,0,162,9,False,True
3.8256696100299634,3.5263664716254524,False,0,72,6,False,True
3.4885622855227094,3.415781706811286,True,4,200,10,False,False
4.930140093780319,4.892265303197906,False,0,18,3,False,False
3.966932033907731,3.816783002663384,False,0,98,7,False,True
5.6571691111179625,5.192534498118329,False,3,200,10,False,True
11.010440738450741,10.443714246832517,False,0,98,7,False,False
14.170483670320067,13.229384271901411,False,0,162,9,False,False
9.266509819552075,9.094292607632193,False,0,72,6,False,False
4.719588133133446,4.333926469270573,False,0,50,5,False,True
8.279520081133002,3.727296078985857,True,6,200,10,False,False
3.8384452608443227,3.554265761760815,False,0,32,4,False,True
11.769884169550583,3.3765634030166782,False,14,98,7,False,True
3.5345396847024353,3.423818441981966,True,2,50,5,False,False
12.070301876402528,11.928424014081566,False,0,128,8,False,False
4.537564794702511,4.478354913833571,False,0,242,11,False,True
5.003847249450595,4.841124211244903,False,0,18,3,False,False
4.560966912568249,4.4995016366087555,False,0,200,10,False,True
5.686831131580237,5.395739475834807,True,2,128,8,False,False
8.018976213156463,7.306176442476857,False,0,242,11,False,True
4.6805207482401086,4.224458747243116,False,5,98,7,False,True
8.740819954137836,7.95219468492087,True,2,200,10,False,False
15.741181357110262,13.325316576553423,False,1,162,9,False,False
4.637797580889144,4.307928249123159,False,0,162,9,False,True
3.3141783178091875,3.142811285608885,True,6,162,9,False,False
4.265583873491625,4.1567905936774245,False,0,200,10,False,True
9.593162067902949,7.655148018063947,False,1,50,5,False,False
3.8465614089425806,3.735325816767753,True,1,200,10,False,False
4.0714726649875,3.9817784867254713,True,8,72,6,False,False
11.45030991538113,9.077207067481897,False,1,72,6,False,False
7.981492504824699,7.638244743462121,False,0,50,5,False,False
6.487541435840526,6.272665666456899,False,0,32,4,False,False
6.9288480560231305,6.182101551449297,False,1,32,4,False,False
3.8900557317101567,3.576549961659498,False,0,200,10,False,True
3.983380771551659,3.8091169763138595,False,0,128,8,False,True
15.518288200329769,7.689436369002786,False,4,50,5,False,False
14.926693882423587,3.4717068809938567,False,10,128,8,False,True
3.114900706770603,2.8736710526877536,False,0,98,7,False,True
4.865199358072179,4.49102397385127,True,7,200,10,False,False
4.506037578579173,4.225656142796884,False,0,128,8,False,True
11.558999783459738,3.443188924275145,True,6,242,11,False,False
4.7220804354151165,4.336453152431961,False,0,32,4,False,True
5.294754725327202,4.84515504104611,False,0,18,3,False,False
3.715030472309495,3.3767291593210844,False,1,72,6,False,True
4.932135295984331,4.705905807390007,False,0,72,6,False,True
5.6392667053569365,5.237003546651004,True,7,242,11,False,False
5.661479313678539,4.962446379978835,True,3,128,8,False,False
10.281482761687103,9.441907684921194,True,2,242,11,False,False
5.8535760429115715,5.213161383370068,True,1,162,9,False,False
11.684529995672625,10.446645529797694,False,0,98,7,False,False
2.771679238775159,2.5578700731111366,True,7,162,9,False,False
6.929028546197311,6.385982829412933,False,4,242,11,False,True
6.7192272190968785,6.336777928356522,True,10,128,8,False,False
14.758068496373035,9.08491901588925,False,5,72,6,False,False
13.424871325046235,13.2720266668842,False,0,162,9,False,False
8.851487534847491,7.621240599479426,False,0,50,5,False,False
4.28712179828222,3.969346097760076,True,6,200,10,False,False
5.234694535777062,4.811370922272948,False,0,18,3,False,False
3.439121716488388,3.1977467891568705,False,0,98,7,False,True
3.5658553829645925,3.2152376382479333,True,2,72,6,False,False
4.094787339982068,4.01958406333042,False,0,200,10,False,True
3.783817090505177,3.7264760999826274,True,1,242,11,False,False
5.04962168452686,4.781938478158916,False,0,18,3,False,False
5.04962168452686,4.781938478158916,False,0,18,3,False,False
3.5437170052561537,3.501258972974095,False,0,50,5,False,True
6.331461746870932,6.21889025783872,False,0,32,4,False,False
4.302310588361911,4.074358372478979,True,1,242,11,False,False
10.81632942730715,10.04442383571056,False,0,242,11,False,True
5.747739111841138,5.495504130745413,True,7,242,11,False,False
8.653393087189015,3.4023762106665534,False,9,128,8,False,True
10.580773009699765,10.494129811266117,False,0,98,7,False,False
14.024605535176034,13.315928148435493,False,0,162,9,False,False
6.326114040834626,6.285242986217707,False,0,32,4,False,False
4.825047973659557,4.787066302575961,False,0,18,3,False,False
9.31034380569952,9.071930756032275,False,0,72,6,False,False
13.241422776676796,11.953872263873881,False,0,128,8,False,False
7.690217557866059,6.163744097658235,False,1,32,4,False,False
3.7802953862749735,3.5336965071434827,True,7,72,6,False,False
5.3692691248107725,5.241532713685177,True,3,128,8,False,False
6.388707423174832,6.279363576811564,False,0,32,4,False,False
4.508812830914048,4.248209854277028,True,9,162,9,False,False
8.676964864130138,7.670809676081937,False,0,50,5,False,False
8.03166851151892,7.703220784384504,False,0,50,5,False,False
11.799448124552336,7.685073663669212,False,10,128,8,False,True
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
4.616061727514977,4.3135933836974765,False,3,98,7,False,True
3.939807615628044,3.383630454082292,False,0,200,10,False,True
4.814408831839057,4.7764215406711665,False,0,18,3,False,False
4.039443738208376,3.658604098538715,True,5,162,9,False,False
7.072571523960935,6.264747623229523,False,0,32,4,False,False
3.9353005831220735,3.8464988702861636,False,0,200,10,False,True
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
4.8503901184064215,4.8503585958801425,False,0,18,3,False,False
3.998207499988837,3.7496204334940995,False,5,162,9,False,True
3.408433541844309,3.3476893658107554,True,4,98,7,False,False
3.998207499988837,3.7496204334940995,False,5,162,9,False,True
9.467450414159787,8.990060892587024,False,0,72,6,False,False
9.446740084592449,9.078864777346281,False,0,72,6,False,False
4.825047973659557,4.787066302575961,False,0,18,3,False,False
11.315092013970233,9.05005334086767,False,1,72,6,False,False
3.1458935172438838,3.0148961345825738,True,2,50,5,False,False
5.88546202775762,5.344376918520754,False,0,72,6,False,True
5.04962168452686,4.781938478158916,False,0,18,3,False,False
6.214394566239049,6.214354290891625,False,0,32,4,False,False
2.771679238775159,2.5578700731111366,True,7,98,7,False,False
4.060985133150887,3.8712989022133133,True,1,128,8,False,False
13.789394970443512,13.336529674605284,False,0,162,9,False,False
3.112455676914302,2.7935036462438405,True,9,32,4,False,False
10.716766576656202,9.066366216837933,False,1,72,6,False,False
4.459484920160259,3.9754190732800545,False,0,128,8,False,True
4.856977152017468,3.6652899351838033,False,1,200,10,False,True
7.654660206854168,7.589149352147014,False,0,50,5,False,False
